Unnamed: 0,genres,overview
34297,[],"['orphaned', 'raju', 'company', 'four', 'elephants', 'ha', 'perform', 'street', 'corners', 'order', 'keep', 'alive', 'slowly', 'amasses', 'fortune', 'able', 'build', 'private', 'zoo', 'housing', 'tigers', 'lions', 'bears', 'course', 'four', 'elephants', 'treat', 'animal', 'friends', 'meet', 'tanu', 'fall', 'love', 'tanu', 's', 'dad', 'ratanlal', 'opposed', 'alliance', 'subsequently', 'relents', 'permit', 'young', 'couple', 'get', 'married', 'tanu', 'unhappy', 'amount', 'time', 'raju', 'spends', 'animal', 'friends', 'cause', 'bitterness', 'them', 'thing', 'improve', 'child', 'born', 'tanu', 'fear', 'one', 'day', 'child', 'harmed', 'one', 'animals', 'hence', 'raju', 'told', 'make', 'choice', 'animal', 'friend', 'wife', 'son']"
34319,[],"['raj', 'naseeruddin', 'shah', 'slum', 'dweller', 'one', 'day', 'come', 'know', 'ha', 'inherited', 'business', 'property', 'grand', 'father', 'worth', 'billion', 'indian', 'rupees', 'stunned', 'delighted', 'time', 'gleefully', 'arrives', 'former', 'grand', 'father', 's', 'estate', 'claim', 'inheritance', 'told', 'clause', 'attached', 'must', 'spend', 'million', 'rupee', 'day', 'else', 'risk', 'losing', 'inheritance', 'altogether', 'slum', 'dweller', 'ha', 'never', 'held', 'thousand', 'rupee', 'hand', 'given', 'day', 'expected', 'spend', 'million', 'day']"
34327,[],"['gangster', 'take', 'art', 'karate', 'cause', 'unrest', 'town', 'one', 'man', 'rise', 'fight', 'them']"
34329,[],"['vicky', 'life', 'wealthy', 'lifestyle', 'widower', 'dad', 'j', 'b', 'india', 'since', 'ha', 'matured', 'dad', 'would', 'like', 'get', 'married', 'sonia', 'daughter', 'friend', 'd', 'd', 'archeologist', 'currently', 'looking', 'artifact', 'sangramgarh', 'vicky', 'sonia', 'like', 'qualm', 'getting', 'married', 'series', 'event', 'shake', 'up', 'crew', 'site', 'sangramgarh', 'find', 'appears', 'underground', 'palace', 'local', 'superstitious', 'afraid', 'happen', 'start', 'digging', 'would', 'prefer', 'leave', 'past', 'alone', 'may', 'well', 'right', 'ancient', 'ageless', 'cruel', 'entity', 'rajkumari', 'suryalekha', 'one', 'time', 'actually', 'reared', 'half', 'man', 'half', 'beast', 'cannibal', 'man', 'eating', 'beast', 'defeat', 'kill', 'suitor', 'hated', 'men', 'save', 'except', 'vikram', 'singh', 'wa', 'able', 'emerge', 'victorious', 'ended', 'rejecting', 'friend']"
34332,[],"['rahul', 'malhotra', 'aamir', 'khan', 'manager', 'heavily', 'debt', 'family', 'business', 'also', 'guardian', 'dead', 'sister', 's', 'mischievous', 'kids', 'rahul', 'hire', 'vaijayanti', 'juhi', 'chawla', 'governess', 'vaijayanti', 'runaway', 'home', 'doe', 'want', 'marry', 'man', 'orthodox', 'family', 'ha', 'chosen', 'her', 'predictably', 'rahul', 'vaijayanti', 'fall', 'love', 'maya', 'navneet', 'nishan', 'rich', 'girl', 'love', 'rahul', 'try', 'ruin', 'family', 'business', 'end', 'happily']"
34333,[],"['ashok', 'bansal', 'ha', 'traumatic', 'childhood', 'teach', 'money', 'matter', 'people', 'even', 'kids', 'ashok', 'start', 'hating', 'poor', 'people', 'amp', 'start', 'working', 'hard', 'get', 'poverty', 'expense', 'family', 'however', 'ashok', 's', 'life', 'change', 'forever', 'munna', 'enters', 'life']"
34335,[],"['one', 'time', 'rival', 'collegians', 'vikas', 'sabkuchwala', 'sunil', 'friend', 'love', 'sister', 'ayesha', 'mamta', 'vidrohi', 'would', 'like', 'marry', 'politician', 'father', 'want', 'size', 'able', 'dowry', 'well', 'well', 'placed', 'sons', 'in', 'laws', 'refuse', 'anything', 'them', 'foursome', 'get', 'together', 'arrange', 'fake', 'kidnapping', 'sister', 'extort', 'large', 'sum', 'money', 'vidrohi', 'thing', 'go', 'completely', 'control', 'awry', 'vikas', 'sunil', 'find', 'kidnapping', 'ha', 'taken', 'place', 'notorious', 'international', 'terrorist', 'seemingly', 'invincible', 'colonel', 'chikara']"
34340,[],"['dramatization', 'method', 'young', 'woman', 'abducted', 'otherwise', 'procured', 'prostitution']"
34341,[],"['film', 'directed', 'renato', 'castellani']"
34347,[],"['collegian', 'ajay', 'sharma', 'wa', 'born', 'nd', 'april', 'life', 'bombay', 'widowed', 'mom', 'asha', 'friendly', 'fellow', 'collegian', 'wealthy', 'raj', 'sinha', 'often', 'end', 'getting', 'beat', 'up', 'goon', 'madhu', 'raj', 's', 'girlfriend', 'respectively', 'graduate', 'college', 'raj', 's', 'maternal', 'uncle', 'asks', 'ajay', 'bring', 'birth', 'certificate', 'could', 'make', 'passport', 'find', 'work', 'department', 'store', 'canada', 'ajay', 'go', 'home', 'look', 'birth', 'certificate', 'unable', 'locate', 'mother', 'make', 'show', 'helping', 'him', 'instead', 'tear', 'document', 'toss', 'outside', 'ajay', 'put', 'document', 'together', 'find', 'real', 'name', 'ajay', 'malhotra', 'father', 'dr', 'ravi', 'malhotra', 'still', 'alive', 'serving', 'life', 'sentence', 'prison', 'killing', 'stealing', 'patient', 's', 'organs', 'ajay', 'question', 'mother', 'find', 'dad', 'wa', 'framed', 'hospital', 'owner', 'rai', 'bahadur', 'asha', 'meet', 'ravi', 'prison', 'swear', 'avenge', 'humiliation']"
34348,[],"['lack', 'lustred', 'alcoholic', 'pratap', 'narayan', 'tilak', 'given', 'rude', 'awakening', 'meet', 'journalist', 'megha', 'dixit', 'decides', 'instill', 'sense', 'justice', 'fair', 'play', 'within', 'community', 'get', 'assertively', 'defend', 'right', 'freedom', 'met', 'strong', 'resistance', 'within', 'community', 'police', 'powerful', 'influential', 'politicians', 'unable', 'bear', 'injustice', 'frustrated', 'community', 'act', 'proactively', 'pratap', 'decides', 'take', 'law', 'hands', 'resulting', 'chaos', 'violence', 'uncertainty', 'everyone', 'path', 'grave']"
34349,[],"['film', 'starring', 'sunil', 'shetty', 'karisma', 'kapoor', 'shilpa', 'shirodkar']"
34350,[],"['inspector', 'amar', 'damjee', 'discovers', 'terrifying', 'crime', 'street', 'save', 'life', 'bus', 'passengers', 'job', 'police', 'inspector', 'identify', 'terrorists', 'suddenly', 'police', 'commisioner', 's', 'daughter', 'killed', 'homicide', 'amar', 'framed', 'go', 'jail', 'escape', 'along', 'prisoner', 'accidently', 'go', 'prove', 'innocence', 'find', 'man', 'behind', 'this', 'amar', 'also', 'discovers', 'wa', 'parent', 's', 'killer', 'too']"
34352,[],"['convict', 'study', 'law', 'prison', 'becomes', 'lawyer', 'seek', 'revenge', 'corrupt', 'police', 'officer', 'framed', 'day', 'marriage']"
34353,[],"['film', 'starring', 'akshay', 'kumar', 'sunil', 'shetty', 'karisma', 'kapoor']"
34357,[],"['homeless', 'orphan', 'karan', 'work', 'dreaded', 'gangster', 'gajraj', 'choudhary', 'return', 'fee', 'gajraj', 'head', 'vast', 'criminal', 'empire', 'consisting', 'ammunition', 'illicit', 'alcohol', 'drug', 'smuggling', 'karan', 'go', 'kill', 'man', 'prof', 'sidhant', 'sharma', 'fall', 'love', 'daughter', 'kajal', 'find', 'kajal', 'showing', 'attention', 'decides', 'follow', 'eventually', 'begin', 'love', 'wholeheartedly', 'kajal', 'convinces', 'karan', 'give', 'criminal', 'way', 'doe', 'couple', 's', 'romantic', 'relationship', 'go', 'board', 'kajal', 's', 'childhood', 'friend', 'rajnath', 'alias', 'raju', 'return', 'form', 'u', 's', 'a', 'asks', 'dad', 'hand', 'marriage']"
34359,[],"['small', 'town', 'bombay', 'brutally', 'subdued', 'notorious', 'gangster', 'named', 'katya', 'brothers']"
34362,[],"['bhai', 'bollywood', 'action', 'film', 'directed', 'deepak', 'shivdasani', 'written', 'kader', 'khan', 'film', 'starred', 'sunil', 'shetty', 'pooja', 'batra', 'sonali', 'bendre', 'ashish', 'vidyarthi', 'lead', 'roles', 'remake', 'telugu', 'movie', 'anna', 'starring', 'rajasekhar', 'roja', 'selvamani', 'gautami', 'tadimalla', 'wa', 'huge', 'success', 'box', 'office', 'wa', 'one', 'highest', 'grossing', 'film', 'year']"
34363,[],"['mrs', 'malhotra', 'reema', 'lagoo', 'mother', 'twins', 'separated', 'birth', 'ha', 'one', 'son', 'since', 'ha', 'shock', 'confined', 'wheelchair', 'usa', 'quiet', 'mature', 'prem', 'salman', 'khan', 'one', 'twins', 'dad', 'dalip', 'tahil', 'return', 'india', 'together', 'mrs', 'malhotra', 'get', 'prem', 'married', 'outgoing', 'percocious', 'mala', 'karishma', 'kapoor', 'daughter', 'mr', 'sharma', 'kader', 'khan', 'prem', 'meet', 'twin', 'brother', 'outgoing', 'percocious', 'raja', 'also', 'salman', 'khan', 'look', 'like', 'him', 'exactly', 'opposite', 'nature', 'series', 'comic', 'scene', 'result', 'result', 'twin', 'getting', 'together', 'raja', 'love', 'quiet', 'mature', 'roopa', 'rambha', 'girl', 'confused', 'change', 'perceive', 'respective', 'lovers', 'muddy', 'water', 'tiger', 'ratanlal', 'mukesh', 'rishi', 'ha', 'sworn', 'vengeance', 'malhotra', 'family', 'dad', 'deepak', 'shirke']"
34375,[],"['adventure', 'mick', 'aged', 'quest', 'new', 'home', 'mick', 'run', 'away', 'ice', 'dragon', 'owns', 'cat', 'factory', 'befriends', 'brother', 'bengt', 'bertil', 'fall', 'love', 'first', 'time', 'eventually', 'find', 'way', 'home']"
34377,[],"['iron', 'bird', 'fly', 'take', 'u', 'up', 'close', 'personal', 'journey', 'exploring', 'complex', 'interaction', 'contemporary', 'tibetan', 'buddhism', 'western', 'culture', 'film', 'go', 'in', 'depth', 'portray', 'experience', 'insight', 'teacher', 'practitioner', 'u', 'around', 'world', 'along', 'way', 'illuminates', 'wide', 'ranging', 'dialog', 'taking', 'place', 'buddhist', 'teaching', 'science', 'psychology', 'gender', 'theory', 'arts', 'film', 'creates', 'vivid', 'entertaining', 'portrait', 'world', 'tibetan', 'buddhism', 'manifesting', 'west', 'asks', 'vital', 'question', 'in', 'increasingly', 'chaotic', 'modern', 'times', 'age', 'old', 'teaching', 'help', 'u', 'find', 'genuine', 'happiness', 'create', 'saner', 'compassionate', 'st', 'century', 'world']"
34408,[],"['talented', 'singer', 'dancer', 'chandni', 's', 'life', 'dominated', 'three', 'aunts', 'soft', 'spoken', 'maternal', 'grandmother', 'meet', 'womanizer', 'named', 'rahul', 'fall', 'love', 'him', 'rahul', 'treat', 'like', 'girlfriends', 'decides', 'affair', 'her', 'rahul', 'unexpectedly', 'meet', 'dadaji', 'want', 'get', 'married', 'chandni', 'order', 'fool', 'him', 'rahul', 'asks', 'chandni', 'pretend', 'wife', 'does', 'dadaji', 'leaves', 'rahul', 'chandni', 'go', 'separate', 'ways', 'rahul', 'return', 'waiting', 'arm', 'many', 'girlfriends']"
34409,[],"['anand', 'kishore', 'wife', 'kavita', 'child', 'daughter', 'neha', 'live', 'happy', 'serene', 'life', 'delhi', 'india', 'life', 'turned', 'upside', 'kavita', 'find', 'neha', 'stalked', 'woman', 'named', 'nandita', 'rai']"
34412,[],"['surjit', 'find', 'sister', 'love', 'manjit', 'singh', 'surjit', 'go', 'thakurs', 'house', 'order', 'get', 'manjit', 'marry', 'sister', 'thakur', 'humiliates', 'him', 'making', 'him', 'vegetarian', 'eat', 'dog', 'food', 'beg', 'knees', 'surjit', 'doe', 'told', 'go', 'home', 'make', 'wedding', 'preparations', 'next', 'day', 'thakur', 'visit', 'surjit', 'kill', 'wife', 'broad', 'daylight', 'surjits', 'last', 'dying', 'wish', 'two', 'son', 'raju', 'kishan', 'must', 'get', 'married', 'thakur', 's', 'brother', 's', 'two', 'daughter', 'megha', 'preeti', 'must', 'thakur', 'come', 'begging', 'doorstep', 'marriage', 'alliance', 'surjits', 'sister', 'agrees', 'accordingly', 'brings', 'two', 'children', 'unfortunately', 'raju', 'go', 'missing', 'leaving', 'alone', 'bring', 'kishan', 'year', 'later', 'reunited', 'raju', 'return', 'home', 'join', 'together', 'fulfill', 'surjits', 'last', 'wish']"
34415,[],"['may', 'st', 'bomb', 'explodes', 'gangaram', 'park', 'bombay', 'killing', 'people', 'many', 'children', 'acp', 'jay', 'suryavanshi', 'assigned', 'case', 'quick', 'arrest', 'made', 'four', 'individuals', 'jagat', 'jogia', 'terrorist', 'claim', 'responsibility', 'killings', 'police', 'unable', 'arrest', 'located', 'london', 'england', 'jay', 'discus', 'matter', 'senior', 'together', 'recruit', 'dreaded', 'killer', 'jeet', 'balraj', 'rename', 'raja', 'save', 'death', 'row', 'promise', 'freedom', 'exchange', 'killing', 'jagat', 'jogia', 'jeet', 'agrees', 'jeet', 'provided', 'money', 'passport', 'living', 'quarter', 'london', 're', 'locates', 'upon', 'arrival', 'meet', 'manpreet', 'kaur', 'fall', 'love', 'someone', 'motivate', 'life', 'jeet', 'decides', 'give', 'past', 'life', 'find', 'jay', 'ha', 'plan', 'him', 'jagat', 'also', 'look', 'out', 'agenda', 'death']"
34418,[],"['policeman', 'vishal', 'shot', 'bos', 'bungle', 'raid', 'boat', 'avoid', 'wrath', 'vishal', 's', 'family', 'bos', 'hire', 'lookalike', 'stop', 'suspicions', 'policeman', 's', 'girlfriend', 'sapna', 'fall', 'love', 'new', 'vishal', 'sort', 'trouble', 'caused', 'watch', 'event', 'unfold', 'negative', 'impact', 'vishaul', 's', 'family']"
34421,[],"['kurukshetra', 'story', 'war', 'evil', 'truth', 'd', 's', 'p', 'prithvi', 'raj', 'singh', 'sanjay', 'dutt', 'honest', 'brave', 'police', 'officer', 'all', 'dishonest', 'police', 'officer', 'rogues', 'criminal', 'corrupt', 'politician', 'scared', 'him', 'day', 'join', 'duty', 'mumbai', 'city', 'destroys', 'illegal', 'business', 'iqbal', 'pasina', 'mukesh', 'rishi', 'day', 'onwards', 'iqbal', 'pasina', 'start', 'admiring', 'dsp', 'prithvi', 'raj', 'singh', 'prithvi', 'raj', 'singh', 'wife', 'anjali', 'mahima', 'chaudhary', 'sister', 'aarti', 'living', 'happy', 'life', 'aarti', 'love', 'sub', 'inspector', 'avinash']"
34422,[],"['roopa', 'beautiful', 'young', 'village', 'belle', 'much', 'loved', 'villager', 'chandanpur', 'chandanpur', 'celebrates', 'huge', 'mela', 'every', 'year', 'year', 'invite', 'minister', 'inaugurate', 'it', 'assassination', 'attempt', 'follows', 'massacre', 'take', 'place', 'chandanpur', 'devastated', 'roopa', 's', 'family', 'get', 'wiped', 'out', 'vow', 'revenge', 'life', 'enter', 'two', 'men', 'gregarious', 'kishan', 'volatile', 'shankar', 'causing', 'much', 'upheaval', 'relationship']"
34424,[],"['story', 'girl', 'named', 'priya', 'preity', 'zinta', 'apple', 'parents', 'eyes', 'defied', 'indian', 'culture', 'got', 'pregnant', 'marriage', 'saif', 'ali', 'khan']"
34426,[],"['jeeva', 'small', 'time', 'criminal', 'leading', 'life', 'nonentity']"
34427,[],"['raj', 'struggling', 'singer', 'big', 'dreams', 'still', 'waiting', 'big', 'break', 'one', 'night', 'witness', 'accident', 'near', 'railway', 'tracks', 'car', 'spin', 'control', 'land', 'track', 'on', 'coming', 'train', 'raj', 'run', 'wreakage', 'notice', 'occupant', 'hindu', 'marrige', 'attire', 'still', 'breathing', 'pull', 'time', 'raj', 'take', 'hospital', 'girl', 's', 'family', 'informed', 'girl', 'pooja', 'oberoi', 'survives', 'vigil', 'coma', 'condition', 'whereby', 'hear', 'see', 'everything', 'speak', 'move', 'part', 'body', 'oberoi', 'family', 'grateful', 'raj', 'led', 'believe', 'pooja', 's', 'groom', 'romi', 'raj', 'reluctant', 'accept', 'this', 'change', 'mind', 'accepts', 'groom', 'ha', 'agenda', 'own', 'take', 'advantage', 'accident', 'goals', 'meet', 'jahnvi', 'fall', 'love', 'her', 'knowing', 'decision', 'change', 'life', 'forever']"
34429,[],"['warmhearted', 'comedy', 'take', 'place', 'household', 'completely', 'dominated', 'durga', 'bhatnagar', 'imposing', 'matriarch', 'who', 's', 'desperate', 'grandson', 'heir']"
34430,[],"['returning', 'home', 'marriage', 'friend', 'ritu', 'pereira', 'neha', 'verma', 'air', 'hostess', 'witness', 'brutal', 'death', 'superintendent', 'police', 'jaidev', 'singh']"
34432,[],"['raju', 'waiter', 'love', 'famous', 'tv', 'reporter', 'greeta', 'kapoor', 'man', 'murdered', 'kapoor', 'show', 'raju', 's', 'door', 'ask', 'question', 'turn', 'raju', 'served', 'dead', 'man', 'last', 'supper', 'authority', 'hope', 'might', 'able', 'help', 'them', 'raju', 'lie', 'say', 'wa', 'eye', 'witness', 'order', 'spend', 'time', 'kapoor', 'give', 'police', 'false', 'description', 'killer', 'match', 'best', 'friend', 'kutti', 'soon', 'kutti', 'wanted', 'police', 'mafia', 'responsible', 'killing', 'raju']"
34440,[],"['one', 'young', 'japanese', 'man', 'struggle', 'destiny', 'next', 'line', 'take', 'family', 's', 'year', 'old', 'temple']"
34441,[],"['action', 'packed', 'finnish', 'thriller', 'tell', 'tale', 'two', 'friend', 'get', 'revenge', 'millionaire', 'double', 'crossed', 'them', 'patrick', 'tony', 'hired', 'wealthy', 'gambler', 'steal', 'priceless', 'romanov', 'stones', 'russian', 'jewels', 'it', 'almost', 'lose', 'life', 'double', 'crosses', 'them', 'turn', 'around', 'get', 'revenge', 'money', 'wife', 'daughter']"
34445,[],"['lithuania', 'memory', 'childhood', 'adolescence', 'first', 'love', 'small', 'provincial', 'town', 'shown', 'complexity', 'human', 'relation', 'periodical', 'film']"
34450,[],"['lights', 'camera', 'action', 'much', 'desired', 'hollywood', 'heartthrob', 'return', 'back', 'home', 'town', 'reunion', 'sorts', 'expects', 'rekindle', 'old', 'closeted', 'relationship', 'soon', 'learns', 'thing', 'seem', 'secret', 'always', 'catch', 'end']"
34458,[],"['eternal', 'hercules', 'film', 'ha', 'gone', 'way', 'beyond', 'usual', 'time', 'place', 'ancient', 'greece', 'helping', 'poland', 'free', 'mongol', 'invader', 'th', 'century', 'mark', 'forest', 'star', 'peplum', 'epic', 'hercules', 'barbarians']"
34475,[],"['disabled', 'man', 'yearns', 'intimacy', 'world', 'would', 'rather', 'ignore', 'him']"
34491,[],"['surreal', 'science', 'fiction', 'fantasy', 'student', 'revolt', 'futuristic', 'university']"
34498,[],"['couple', 'friend', 'work', 'taxi', 'driver', 'rob', 'passengers', 'feel', 'like', 'they', 're', 'getting', 'ripped', 'off', 'decide', 'plan', 'robberies', 'amateur', 'thing', 'go', 'well', 'one', 'youths', 'cordoba', 'whose', 'girlfriend', 'sandra', 'pregnant', 'want', 'get', 'enough', 'cash', 'leave', 'argentina', 'get', 'uruguay', 'start', 'new', 'life', 'friend', 'plan', 'one', 'last', 'robbery', 'thing', 'go', 'planned']"
34517,[],"['david', 'kolowitz', 'nice', 'young', 'man', 'living', 'parent', 'new', 'york', 'city', 'work', 'machine', 'repair', 'shop', 'parent', 'want', 'david', 'study', 'become', 'pharmacist', 'really', 'want', 'actor', 'like', 'idol', 'ronald', 'colman', 'one', 'day', 'friend', 'marvin', 's', 'suggestion', 'david', 'try', 'part', 'play', 'get', 'it', 'despite', 'obvious', 'lack', 'acting', 'experience', 'not', 'mention', 'ability', 'true', 'rather', 'small', 'part', 'low', 'rent', 'production', 'leading', 'troupe', 'washed', 'up', 'alcoholic', 'actor', 'hire', 'david', 'urging', 'actress', 'daughter', 'find', 'david', 'cute', 'play', 'part', 'david', 'must', 'come', 'costume', 'tuxedo', 'pay', 'house', 'five', 'dollar', 'week', 'ostensibly', 'tuition', 'david', 's', 'first', 'acting', 'job', 'one', 'call', 'enter', 'laughing', 'work', 'well', 'there', 's', 'always', 'pharmacy', 'school']"
